Season,TeamID1,TeamID2,result,win_pct_A_1,win_pct_N_1,win_pct_H_1,win_pct_All_1,win_pct_A_2,win_pct_N_2,win_pct_H_2,win_pct_All_2,Score_A_1,relScore_A_1,Score_N_1,relScore_N_1,Score_H_1,relScore_H_1,Score_All_1,relScore_All_1,Score_A_2,relScore_A_2,Score_N_2,relScore_N_2,Score_H_2,relScore_H_2,Score_All_2,relScore_All_2,FGM_1,FGA_1,FGM3_1,FGA3_1,FTM_1,FTA_1,OR_1,DR_1,Ast_1,TO_1,Stl_1,Blk_1,PF_1,goal_rate_1,3p_goal_rate_1,ft_goal_rate_1,FGM_2,FGA_2,FGM3_2,FGA3_2,FTM_2,FTA_2,OR_2,DR_2,Ast_2,TO_2,Stl_2,Blk_2,PF_2,goal_rate_2,3p_goal_rate_2,ft_goal_rate_2,OrdinalRank_127_128_1,maxRank_127_128_1,RankMax_1,RankMin_1,RankStd_1,RankMean_1,RankTrans_50_51_to_127_128_1,RankTrans_15_16_to_127_128_1,OrdinalRank_127_128_2,maxRank_127_128_2,RankMax_2,RankMin_2,RankStd_2,RankMean_2,RankTrans_50_51_to_127_128_2,RankTrans_15_16_to_127_128_2,OrdinalRank_127_128_diff
2003,1266,1221,1,0.7,0.5,0.9375,0.8214285714285714,0.7692307692307693,0.8,1.0,0.8620689655172413,75.0,2.5,74.5,2.5,81.0,16.875,78.39285714285714,10.714285714285714,69.61538461538461,4.6923076923076925,69.8,13.2,68.81818181818181,17.818181818181817,69.34482758620689,11.137931034482758,27.214285714285715,56.25,5.785714285714286,15.25,18.178571428571427,23.607142857142858,13.107142857142858,24.071428571428573,16.321428571428573,13.571428571428571,6.0,3.642857142857143,18.642857142857142,0.48467512081147535,0.391267421641703,0.778502734997366,24.20689655172414,52.724137931034484,5.310344827586207,14.758620689655173,15.620689655172415,22.137931034482758,12.068965517241379,24.310344827586206,15.413793103448276,13.931034482758621,7.9655172413793105,4.482758620689655,18.379310344827587,0.4594542901366492,0.3623317692710242,0.7011013550268612,0.04892966360856269,327.0,54.0,15.0,15.305676602611735,31.428571428571427,-0.06422018348623854,-1.0,0.3363914373088685,327.0,120.0,82.0,11.555884281977798,106.0,0.045871559633027525,-1.0,-0.2874617737003058
2003,1281,1356,1,0.3,0.6666666666666666,0.9333333333333333,0.6774193548387096,0.6153846153846154,0.6666666666666666,1.0,0.8,67.2,-7.3,65.5,0.8333333333333334,77.33333333333333,15.466666666666667,71.7741935483871,5.290322580645161,76.3076923076923,4.153846153846154,65.0,-1.0,74.92857142857143,10.142857142857142,74.53333333333333,6.433333333333334,26.161290322580644,59.193548387096776,7.483870967741935,20.967741935483872,11.96774193548387,18.161290322580644,13.483870967741936,25.903225806451612,13.741935483870968,13.612903225806452,5.709677419354839,4.32258064516129,16.870967741935484,0.44348732375040784,0.35903017918318675,0.6501396301431657,27.366666666666667,57.86666666666667,6.1,15.833333333333334,13.7,19.4,10.833333333333334,22.466666666666665,13.566666666666666,12.5,7.966666666666667,3.2,19.333333333333332,0.4732612164416443,0.39484927281753907,0.6993940599482341,0.08868501529051988,327.0,36.0,12.0,7.87819357885639,23.285714285714285,0.024464831804281342,-1.0,0.19877675840978593,327.0,73.0,41.0,8.732911099040015,62.42857142857143,0.01834862385321101,-1.0,-0.11009174311926605
2003,1323,1454,1,0.4,0.8,0.875,0.7096774193548387,0.6,0.6666666666666666,1.0,0.7666666666666667,75.6,-3.8,76.4,8.0,84.0625,17.125,80.09677419354838,8.903225806451612,77.93333333333334,3.6,75.0,4.666666666666667,76.58333333333333,12.25,77.1,7.166666666666667,27.225806451612904,60.67741935483871,8.290322580645162,21.774193548387096,17.35483870967742,22.838709677419356,11.387096774193548,26.870967741935484,16.903225806451612,12.774193548387096,7.451612903225806,5.645161290322581,16.225806451612904,0.4509864549216433,0.3840556625839083,0.7413604533117469,27.266666666666666,57.63333333333333,7.766666666666667,21.8,14.8,21.433333333333334,11.533333333333333,23.0,17.1,14.866666666666667,8.8,3.6,20.133333333333333,0.4743092627666788,0.361055092208668,0.6862532905773249,0.09174311926605505,327.0,33.0,4.0,8.544968315709749,15.642857142857142,0.07339449541284404,-1.0,0.18654434250764526,327.0,119.0,61.0,17.4426847918333,84.64285714285714,-0.05504587155963303,-1.0,-0.09480122324159021
2003,1328,1354,1,0.625,0.6666666666666666,0.9375,0.8,0.5625,0.75,0.8,0.6666666666666666,64.875,1.5,59.5,1.8333333333333333,78.6875,19.1875,71.16666666666667,11.0,71.5625,-3.8125,72.0,2.0,75.1,9.9,72.8,1.5333333333333334,25.266666666666666,56.53333333333333,7.466666666666667,18.966666666666665,13.166666666666666,18.6,12.133333333333333,24.966666666666665,14.166666666666666,11.8,6.933333333333334,3.7666666666666666,18.6,0.4462205360376688,0.391225028617006,0.7143507335830065,24.8,54.36666666666667,5.166666666666667,15.466666666666667,18.033333333333335,25.8,12.966666666666667,24.266666666666666,10.266666666666667,19.466666666666665,8.0,2.9,20.733333333333334,0.4594723900260624,0.33161720589352156,0.6967087158865063,0.027522935779816515,327.0,9.0,4.0,1.8050600428356278,6.214285714285714,0.012232415902140675,-1.0,0.7553516819571865,327.0,285.0,236.0,14.231407767082192,257.07142857142856,-0.07339449541284404,-1.0,-0.72782874617737
2003,1390,1360,1,0.7,0.5,0.8235294117647058,0.7419354838709677,0.6,-1.0,0.6153846153846154,0.6071428571428571,73.1,1.5,70.25,-2.0,72.23529411764706,9.235294117647058,72.25806451612904,5.290322580645161,75.73333333333333,1.2,0.0,0.0,73.46153846153847,5.3076923076923075,74.67857142857143,3.107142857142857,25.64516129032258,58.03225806451613,6.935483870967742,19.387096774193548,14.03225806451613,20.774193548387096,13.741935483870968,25.129032258064516,14.64516129032258,14.32258064516129,5.516129032258065,3.3548387096774195,18.516129032258064,0.4453851143847865,0.3616538017778687,0.6715156071327995,25.214285714285715,53.535714285714285,6.928571428571429,18.035714285714285,17.321428571428573,26.321428571428573,11.535714285714286,26.357142857142858,16.392857142857142,18.178571428571427,5.392857142857143,3.4285714285714284,20.142857142857142,0.4732910695242961,0.3815287593731805,0.6570497041165249,0.07339449541284404,327.0,64.0,23.0,9.969183285736872,38.0,-0.06422018348623854,-1.0,0.22324159021406728,327.0,147.0,73.0,20.763979800193823,123.71428571428571,-0.18348623853211007,-1.0,-0.14984709480122324
2003,1409,1173,1,0.5,1.0,0.8235294117647058,0.7096774193548387,0.6363636363636364,-1.0,0.9444444444444444,0.8275862068965517,71.41666666666667,1.75,75.5,20.0,74.76470588235294,11.470588235294118,73.51612903225806,8.258064516129032,70.0909090909091,0.45454545454545453,0.0,0.0,74.44444444444444,10.166666666666666,72.79310344827586,6.482758620689655,26.387096774193548,57.03225806451613,6.645161290322581,18.322580645161292,14.096774193548388,19.387096774193548,11.161290322580646,25.806451612903224,14.774193548387096,14.32258064516129,7.580645161290323,5.0,17.322580645161292,0.46199232292364023,0.3521663460733357,0.7296716289033278,24.482758620689655,54.206896551724135,7.517241379310345,20.862068965517242,16.310344827586206,22.79310344827586,13.482758620689655,23.17241379310345,15.206896551724139,13.310344827586206,5.379310344827586,2.9310344827586206,17.586206896551722,0.4524075959102403,0.36289820407502293,0.7129539057235389,0.1345565749235474,327.0,69.0,27.0,14.672992308888574,44.714285714285715,0.051987767584097844,-1.0,0.12232415902140673,327.0,51.0,35.0,4.709704733984784,40.785714285714285,-0.006116207951070346,-1.0,0.012232415902140664
2003,1458,1451,1,0.5454545454545454,0.0,0.9411764705882353,0.7586206896551724,0.75,0.8,1.0,0.8620689655172413,64.0909090909091,2.4545454545454546,50.0,-8.0,76.23529411764706,19.41176470588235,70.72413793103448,12.03448275862069,69.58333333333333,2.4166666666666665,73.8,4.4,79.0,12.75,74.20689655172414,7.0344827586206895,25.03448275862069,53.89655172413793,6.241379310344827,17.379310344827587,14.413793103448276,19.448275862068964,10.310344827586206,22.551724137931036,13.310344827586206,10.517241379310345,6.9655172413793105,2.8275862068965516,14.827586206896552,0.46621610409637326,0.358946745667414,0.7318058883317239,24.620689655172413,52.86206896551724,6.103448275862069,18.20689655172414,18.862068965517242,25.689655172413794,10.344827586206897,22.75862068965517,14.275862068965518,12.448275862068966,6.758620689655173,0.6551724137931034,18.862068965517242,0.4665122451118297,0.3361050162473743,0.7339609497711438,0.039755351681957186,327.0,36.0,13.0,7.663600278639879,23.5,-0.051987767584097865,-1.0,0.3394495412844037,327.0,163.0,108.0,19.795104289852922,134.0,-0.10703363914373087,-1.0,-0.2996941896024465
2003,1120,1386,1,0.375,0.6,0.7647058823529411,0.6333333333333333,0.6153846153846154,1.0,0.9166666666666666,0.7931034482758621,63.125,-8.0,70.2,1.4,73.3529411764706,11.352941176470589,70.1,4.533333333333333,67.53846153846153,5.3076923076923075,71.25,18.0,73.75,15.666666666666666,70.62068965517241,11.344827586206897,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666666,19.733333333333334,11.933333333333334,22.566666666666666,13.4,15.9,8.033333333333333,4.966666666666667,16.366666666666667,0.47005544540091704,0.35566217309335496,0.6526626912188535,24.24137931034483,54.41379310344828,8.03448275862069,21.862068965517242,14.10344827586207,20.655172413793103,11.172413793103448,24.137931034482758,14.0,12.931034482758621,7.206896551724138,5.551724137931035,18.75862068965517,0.4466449819363004,0.36294550779800694,0.6735499000071788,0.14067278287461774,327.0,46.0,27.0,7.782764841072134,35.57142857142857,0.0,-1.0,0.12538226299694188,327.0,109.0,34.0,23.405644101886534,63.142857142857146,-0.12844036697247707,-1.0,0.015290519877675851
2003,1139,1280,1,0.6666666666666666,1.0,1.0,0.8275862068965517,0.4,0.8333333333333334,0.8571428571428571,0.7,67.93333333333334,3.8,62.666666666666664,8.333333333333334,71.0909090909091,12.727272727272727,68.58620689655173,7.655172413793103,63.3,0.2,68.16666666666667,10.0,75.92857142857143,17.0,70.16666666666667,10.0,24.06896551724138,50.6551724137931,8.482758620689655,21.862068965517242,11.96551724137931,16.551724137931036,7.827586206896552,20.379310344827587,12.96551724137931,10.413793103448276,6.344827586206897,1.8620689655172413,16.06896551724138,0.47772948338544385,0.3907223783444501,0.7152246250659385,26.333333333333332,55.8,5.566666666666666,16.2,11.933333333333334,17.633333333333333,12.666666666666666,24.6,14.5,15.633333333333333,8.733333333333333,3.7333333333333334,15.9,0.47157736074109474,0.34560446605338246,0.6669405708739968,0.1926605504587156,327.0,64.0,28.0,12.666473875533017,48.857142857142854,0.1070336391437309,-1.0,0.03669724770642202,327.0,15.0,7.0,2.31098665955893,10.571428571428571,0.009174311926605505,-1.0,0.1559633027522936
2003,1196,1358,1,0.7,0.4,0.9375,0.7741935483870968,0.5833333333333334,0.0,1.0,0.7777777777777778,69.3,1.6,73.8,0.2,80.6875,20.6875,75.90322580645162,11.225806451612904,72.75,1.0833333333333333,66.0,-9.0,71.35714285714286,12.285714285714286,71.77777777777777,6.518518518518518,26.93548387096774,56.516129032258064,8.67741935483871,22.129032258064516,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,13.387096774193548,7.774193548387097,4.096774193548387,16.903225806451612,0.4776755233431726,0.3918924342465826,0.696720164947957,24.296296296296298,53.370370370370374,6.481481481481482,18.074074074074073,16.703703703703702,23.51851851851852,10.777777777777779,25.962962962962962,15.592592592592593,15.703703703703704,7.814814814814815,5.592592592592593,19.59259259259259,0.4589815189401367,0.36180394975971836,0.6998579558276788,0.021406727828746176,327.0,22.0,5.0,4.734720944003186,11.428571428571429,-0.04587155963302752,-1.0,0.5382262996941896,327.0,206.0,161.0,14.59433127945592,181.92857142857142,-0.08868501529051998,-1.0,-0.5168195718654434
2003,1231,1104,1,0.18181818181818182,0.7777777777777778,0.9166666666666666,0.625,0.1111111111111111,0.75,0.8666666666666667,0.6071428571428571,64.0909090909091,-8.727272727272727,72.44444444444444,6.444444444444445,75.0,12.583333333333334,70.53125,3.53125,62.44444444444444,-7.111111111111111,65.75,2.0,74.33333333333333,11.733333333333333,69.28571428571429,4.285714285714286,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625,0.43073180143432704,0.34385995328996916,0.7046385108664271,24.035714285714285,57.17857142857143,6.357142857142857,19.857142857142858,14.857142857142858,20.928571428571427,13.571428571428571,23.928571428571427,12.107142857142858,13.285714285714286,6.607142857142857,3.7857142857142856,18.035714285714285,0.4196763985604499,0.3254418718154824,0.7051677243132545,0.14984709480122324,327.0,49.0,5.0,14.871057516140258,24.071428571428573,0.12538226299694188,-1.0,0.0581039755351682,327.0,41.0,13.0,8.482690844068522,22.571428571428573,0.012232415902140671,-1.0,0.09174311926605505
2003,1246,1237,1,0.9090909090909091,0.875,0.9230769230769231,0.90625,0.4666666666666667,0.6666666666666666,0.7272727272727273,0.59375,74.9090909090909,10.818181818181818,74.875,8.75,81.38461538461539,18.53846153846154,77.53125,13.4375,72.33333333333333,-0.8666666666666667,65.16666666666667,-3.1666666666666665,73.0909090909091,5.363636363636363,71.25,0.84375,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,0.48713039537177516,0.34909900433108687,0.709655211099537,24.4375,53.9375,6.5,18.59375,15.875,22.625,11.6875,20.90625,13.375,15.90625,8.1875,1.8125,19.34375,0.4574060073027551,0.3403180815907862,0.6979340761143333,0.0030581039755351682,327.0,20.0,1.0,6.573339425953235,8.142857142857142,-0.030581039755351678,-1.0,0.4740061162079511,327.0,227.0,155.0,24.16347711678986,191.21428571428572,-0.15596330275229353,-1.0,-0.4709480122324159
2003,1257,1122,1,0.7272727272727273,0.0,0.8888888888888888,0.8,0.46153846153846156,1.0,1.0,0.7407407407407407,78.54545454545455,9.363636363636363,84.0,-2.0,83.72222222222223,16.666666666666668,81.83333333333333,13.366666666666667,67.46153846153847,-3.923076923076923,66.33333333333333,5.666666666666667,73.27272727272727,8.0,69.70370370370371,2.0,27.966666666666665,60.833333333333336,8.433333333333334,23.4,17.466666666666665,25.1,13.2,25.1,16.6,13.366666666666667,7.2,4.733333333333333,22.666666666666668,0.4590272480615009,0.35922655136653164,0.6909970038696429,23.555555555555557,52.074074074074076,6.0,17.185185185185187,16.59259259259259,24.0,10.62962962962963,24.22222222222222,13.407407407407407,15.222222222222221,7.037037037037037,4.666666666666667,18.666666666666668,0.45681021592044563,0.35354161141012463,0.6822954980603474,0.05198776758409786,327.0,30.0,3.0,8.434622525214577,11.285714285714286,0.009174311926605505,-1.0,0.47706422018348627,327.0,210.0,156.0,18.457554515192914,188.28571428571428,-0.1651376146788991,-1.0,-0.4250764525993884
2003,1268,1423,1,0.5,0.25,0.875,0.6785714285714286,0.6666666666666666,1.0,0.9166666666666666,0.8,72.375,0.375,76.5,-4.75,86.0625,25.375,80.78571428571429,13.928571428571429,71.06666666666666,6.933333333333334,69.66666666666667,13.666666666666666,72.16666666666667,17.333333333333332,71.36666666666666,11.766666666666667,29.428571428571427,63.357142857142854,6.75,16.964285714285715,15.178571428571429,21.571428571428573,13.75,26.75,18.892857142857142,14.107142857142858,10.892857142857142,6.607142857142857,19.0,0.4654283320063975,0.4007796450686765,0.6885938186817135,26.033333333333335,56.4,6.766666666666667,18.4,12.533333333333333,18.2,9.966666666666667,23.133333333333333,14.666666666666666,11.466666666666667,9.2,1.9,18.433333333333334,0.4643797111790425,0.3654625437485345,0.6749322468069191,0.012232415902140673,327.0,9.0,2.0,1.8397324220155997,5.0,0.0,-1.0,0.1437308868501529,327.0,69.0,47.0,6.015090912140786,59.785714285714285,-0.045871559633027525,-1.0,-0.13149847094801223
